TOA5,CR1000_newrad,63335,CPU:program_2022_newer_sensor.CR1,Table1,,,,,,
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg,,,,,,,
TS,RN,W/meter^2,W/meter^2,,,,,,,
,,Smp,Avg,,,,,,,
2022-09-19 21:00,3705,-24.44,-33.42,,2022-09-19 21:00,1019,-22.83,-32.32,,1.61
2022-09-19 22:00,3706,-25.44,-26.44,,2022-09-19 22:00,1020,-23.07,-24.27,,2.37
2022-09-19 23:00,3707,-23.95,-23.94,,2022-09-19 23:00,1021,-22.59,-21.87,,1.36
2022-09-20 0:00,3708,-21.95,-24.2,,2022-09-20 0:00,1022,-21.15,-23.07,,0.8
2022-09-20 1:00,3709,-57.88,-45.65,,2022-09-20 1:00,1023,-57.2,-44.22,,0.68
2022-09-20 2:00,3710,-42.41,-46.65,,2022-09-20 2:00,1024,-41.82,-45.91,,0.59
2022-09-20 3:00,3711,-41.91,-38.55,,2022-09-20 3:00,1025,-41.35,-37.5,,0.56
2022-09-20 4:00,3712,-60.38,-58.38,,2022-09-20 4:00,1026,-57.93,-57.33,,2.45
2022-09-20 5:00,3713,-56.89,-57.38,,2022-09-20 5:00,1027,-57.21,-57.45,,0.32
2022-09-20 6:00,3714,-63.88,-64.13,,2022-09-20 6:00,1028,-66.34,-65.14,,2.46
2022-09-20 7:00,3715,-57.9,-56.4,,2022-09-20 7:00,1029,-52.16,-53.72,,5.74
2022-09-20 8:00,3716,-30.45,-34.19,,2022-09-20 8:00,1030,38.46,2.044,,68.91
2022-09-20 9:00,3717,-32.44,-32.44,,2022-09-20 9:00,1031,-46.87,-43.75,,14.43
2022-09-20 10:00,3718,-17.97,-30.7,,2022-09-20 10:00,1032,-12.98,-28,,4.99
2022-09-20 11:00,3719,253.5,127.6,,2022-09-20 11:00,1033,271.8,179.7,,18.3
2022-09-20 12:00,3720,282.8,217.7,,2022-09-20 12:00,1034,370,356.7,,87.2
2022-09-20 13:00,3721,380.3,350.1,,2022-09-20 13:00,1035,465,436.5,,84.7
2022-09-20 14:00,3722,434.7,388.2,,2022-09-20 14:00,1036,478.4,447.2,,43.7
2022-09-20 15:00,3723,412.8,406.9,,2022-09-20 15:00,1037,418.4,422.2,,5.6
2022-09-20 16:00,3724,285.7,322.6,,2022-09-20 16:00,1038,289.6,335.3,,3.9
2022-09-20 17:00,3725,129.9,167.3,,2022-09-20 17:00,1039,114.1,153.5,,15.8
2022-09-20 18:00,3726,-65.73,7.712,,2022-09-20 18:00,1040,-60.77,8.65,,4.96
2022-09-20 19:00,3727,-65.28,-65.39,,2022-09-20 19:00,1041,-61.02,-61.62,,4.26
2022-09-20 20:00,3728,-75.78,-72.53,,2022-09-20 20:00,1042,-72.57,-69.45,,3.21
2022-09-20 21:00,3729,-73.05,-73.17,,2022-09-20 21:00,1043,-69.94,-70.06,,3.11
2022-09-20 22:00,3730,-70.82,-71.31,,2022-09-20 22:00,1044,-67.29,-67.77,,3.53
2022-09-20 23:00,3731,-69.34,-69.33,,2022-09-20 23:00,1045,-65.37,-65.85,,3.97
2022-09-21 0:00,3732,-68.09,-68.22,,2022-09-21 0:00,1046,-63.46,-64.66,,4.63
2022-09-21 1:00,3733,-65.6,-66.97,,2022-09-21 1:00,1047,-63.46,-64.66,,2.14
2022-09-21 2:00,3734,-64.86,-65.23,,2022-09-21 2:00,1048,-62.5,-62.98,,2.36
2022-09-21 3:00,3735,-64.86,-64.86,,2022-09-21 3:00,1049,-62.5,-62.02,,2.36
2022-09-21 4:00,3736,-63.37,-63.87,,2022-09-21 4:00,1050,-60.33,-60.58,,3.04
2022-09-21 5:00,3737,-64.12,-64.74,,2022-09-21 5:00,1051,-62.26,-61.78,,1.86
2022-09-21 6:00,3738,-63.38,-63.13,,2022-09-21 6:00,1052,-61.3,-61.3,,2.08
2022-09-21 7:00,3739,-62.39,-63.13,,2022-09-21 7:00,1053,-60.57,-60.69,,1.82
2022-09-21 8:00,3740,-54.41,-57.4,,2022-09-21 8:00,1054,-51.44,-55.16,,2.97
2022-09-21 9:00,3741,-49.17,-49.79,,2022-09-21 9:00,1055,-45.91,-46.51,,3.26
2022-09-21 10:00,3742,-49.42,-46.42,,2022-09-21 10:00,1056,-45.67,-44.11,,3.75
2022-09-21 11:00,3743,306.9,131,,2022-09-21 11:00,1057,357.6,155.1,,50.7
2022-09-21 12:00,3744,399.2,313.2,,2022-09-21 12:00,1058,442.7,412.1,,43.5
2022-09-21 13:00,3745,452.3,433.2,,2022-09-21 13:00,1059,425.5,450.4,,26.8
2022-09-21 14:00,3746,436.7,442.7,,2022-09-21 14:00,1060,305.9,360.9,,130.8
2022-09-21 15:00,3747,386.2,398.8,,2022-09-21 15:00,1061,175.1,200.4,,211.1
2022-09-21 16:00,3748,284.6,324.4,,2022-09-21 16:00,1062,28.82,75.64,,255.78
2022-09-21 17:00,3749,161.7,201.2,,2022-09-21 17:00,1063,-63.41,-63.77,,225.11
2022-09-21 18:00,3750,-68.18,14.18,,2022-09-21 18:00,1064,-68.24,-67.51,,0.06
2022-09-21 19:00,3751,-66.99,-66.85,,2022-09-21 19:00,1065,-66.79,-68.24,,0.2
2022-09-21 20:00,3752,-72,-70.62,,2022-09-21 20:00,1066,-67.04,-67.39,,4.96
2022-09-21 21:00,3753,-70.03,-69.9,,2022-09-21 21:00,1067,-63.92,-64.89,,6.11
2022-09-21 22:00,3754,-68.3,-68.79,,2022-09-21 22:00,1068,-62.48,-62.72,,5.82
2022-09-21 23:00,3755,-67.56,-67.68,,2022-09-21 23:00,1069,-61.28,-61.4,,6.28
2022-09-22 0:00,3756,-64.33,-64.46,,2022-09-22 0:00,1070,-60.32,-60.08,,4.01
2022-09-22 1:00,3757,-62.59,-62.71,,2022-09-22 1:00,1071,-57.2,-58.64,,5.39
2022-09-22 2:00,3758,-61.35,-61.35,,2022-09-22 2:00,1072,-51.91,-52.63,,9.44
2022-09-22 3:00,3759,-58.11,-59.36,,2022-09-22 3:00,1073,-44.46,-46.02,,13.65
2022-09-22 4:00,3760,-51.38,-53.87,,2022-09-22 4:00,1074,-46.38,-46.98,,5
2022-09-22 5:00,3761,-51.13,-51.38,,2022-09-22 5:00,1075,-43.74,-45.18,,7.39
2022-09-22 6:00,3762,-46.14,-48.26,,2022-09-22 6:00,1076,-37.97,-39.41,,8.17
2022-09-22 7:00,3763,-45.64,-46.52,,2022-09-22 7:00,1077,-42.3,-37.25,,3.34
2022-09-22 8:00,3764,-27.69,-36.67,,2022-09-22 8:00,1078,-32.2,-33.77,,4.51
2022-09-22 9:00,3765,-36.67,-38.29,,2022-09-22 9:00,1079,326.6,149.7,,363.27
2022-09-22 10:00,3766,-31.93,-32.3,,2022-09-22 10:00,1080,377.7,370.3,,409.63
2022-09-22 11:00,3767,80.3,27.44,,2022-09-22 11:00,1081,462.8,430.8,,382.5
2022-09-22 12:00,3768,402.9,312.6,,2022-09-22 12:00,1082,445.5,416.3,,42.6
2022-09-22 13:00,3769,393.6,378.8,,2022-09-22 13:00,1083,216.8,256,,176.8
2022-09-22 14:00,3770,332.9,331.4,,2022-09-22 14:00,1084,144.6,135.4,,188.3
2022-09-22 15:00,3771,183.7,223.7,,2022-09-22 15:00,1085,80.4,119.7,,103.3
2022-09-22 16:00,3772,137.9,133.5,,2022-09-22 16:00,1086,6.725,26.9,,131.175
2022-09-22 17:00,3773,75.66,136.6,,2022-09-22 17:00,1087,-30.02,-13.45,,105.68
2022-09-22 18:00,3774,9.46,17.42,,2022-09-22 18:00,1088,-66.07,-59.34,,75.53
2022-09-22 19:00,3775,-43.83,-30.63,,2022-09-22 19:00,1089,-66.31,-65.95,,22.48
2022-09-22 20:00,3776,-68,-65.88,,2022-09-22 20:00,1090,-67.75,-67.03,,0.25
2022-09-22 21:00,3777,-66.78,-67.52,,2022-09-22 21:00,1091,-66.31,-66.31,,0.47
2022-09-22 22:00,3778,-69.28,-69.53,,2022-09-22 22:00,1092,-64.88,-65.12,,4.4
2022-09-22 23:00,3779,-68.55,-72.04,,2022-09-22 23:00,1093,-65.36,-66.81,,3.19
2022-09-23 0:00,3780,-67.31,-67.18,,2022-09-23 0:00,1094,-66.56,-63.2,,0.75
2022-09-23 1:00,3781,-65.58,-68.2,,2022-09-23 1:00,1095,-61.52,-61.52,,4.06
2022-09-23 2:00,3782,-66.33,-67.33,,2022-09-23 2:00,1096,-62.96,-62.72,,3.37
2022-09-23 3:00,3783,-64.83,-66.58,,2022-09-23 3:00,1097,-58.16,-59,,6.67
2022-09-23 4:00,3784,-63.09,-64.46,,2022-09-23 4:00,1098,-57.2,-55.28,,5.89
2022-09-23 5:00,3785,-59.86,-60.85,,2022-09-23 5:00,1099,-47.1,-52.15,,12.76
2022-09-23 6:00,3786,-57.36,-57.12,,2022-09-23 6:00,1100,-23.07,-29.8,,34.29
2022-09-23 7:00,3787,-38.41,-45.89,,2022-09-23 7:00,1101,-18.74,-19.46,,19.67
2022-09-23 8:00,3788,-20.95,-25.07,,2022-09-23 8:00,1102,42.77,19.7,,63.72
2022-09-23 9:00,3789,-16.46,-18.21,,2022-09-23 9:00,1103,12.74,18.26,,29.2
2022-09-23 10:00,3790,35.91,37.16,,2022-09-23 10:00,1104,53.09,43.36,,17.18
2022-09-23 11:00,3791,19.45,21.45,,2022-09-23 11:00,1105,54.53,52.37,,35.08
2022-09-23 12:00,3792,46.87,41.14,,2022-09-23 12:00,1106,529.1,313.1,,482.23
2022-09-23 13:00,3793,81.8,67.06,,2022-09-23 13:00,1107,-82.4,-75.53,,164.2
2022-09-23 14:00,3794,134.6,117.4,,2022-09-23 14:00,1108,-68.01,-68.01,,202.61
2022-09-23 15:00,3795,104.6,162.2,,2022-09-23 15:00,1109,-77.38,-70.89,,181.98
2022-09-23 16:00,3796,51.82,68.51,,2022-09-23 16:00,1110,-68.49,-68.73,,120.31
2022-09-23 17:00,3797,-2.99,5.108,,2022-09-23 17:00,1111,-64.65,-65.48,,61.66
2022-09-23 18:00,3798,-16.45,-10.09,,2022-09-23 18:00,1112,-62.25,-62.73,,45.8
2022-09-23 19:00,3799,-27.91,-18.94,,2022-09-23 19:00,1113,-61.28,-61.04,,33.37
2022-09-23 20:00,3800,-29.41,-26.92,,2022-09-23 20:00,1114,-18.02,-37.01,,11.39
2022-09-23 21:00,3801,-39.38,-38.63,,2022-09-23 21:00,1115,-59.12,-52.63,,19.74
2022-09-23 22:00,3802,-33.9,-37.64,,2022-09-23 22:00,1116,-46.86,-42.42,,12.96
2022-09-23 23:00,3803,-42.38,-40.88,,2022-09-23 23:00,1117,-25.72,-27.28,,16.66
2022-09-24 0:00,3804,-36.89,-38.14,,2022-09-24 0:00,1118,72.33,57.8,,109.22
2022-09-24 1:00,3805,-30.91,-37.14,,2022-09-24 1:00,1119,357.3,179.1,,388.21
2022-09-24 2:00,3806,-35.4,-36.89,,2022-09-24 2:00,1120,458.8,421.6,,494.2
2022-09-24 3:00,3807,-57.34,-54.34,,2022-09-24 3:00,1121,375.4,422.6,,432.74
2022-09-24 4:00,3808,-61.33,-62.82,,2022-09-24 4:00,1122,411.6,411.7,,472.93
2022-09-24 5:00,3809,-53.86,-63.08,,2022-09-24 5:00,1123,293.2,300,,347.06
2022-09-24 6:00,3810,-49.86,-46.37,,2022-09-24 6:00,1124,257.7,245.2,,307.56
2022-09-24 7:00,3811,-40.89,-55.47,,2022-09-24 7:00,1125,94.6,96.1,,135.49
2022-09-24 8:00,3812,-55.36,-56.6,,2022-09-24 8:00,1126,-40.1,-15.37,,15.26
2022-09-24 9:00,3813,-45.38,-45.88,,2022-09-24 9:00,1127,-49.24,-45.75,,3.86
2022-09-24 10:00,3814,-27.43,-35.03,,2022-09-24 10:00,1128,-65.57,-67.01,,38.14
2022-09-24 11:00,3815,370.5,187.7,,2022-09-24 11:00,1129,-57.18,-60.89,,427.68
2022-09-24 12:00,3816,395.2,354.3,,2022-09-24 12:00,1130,-45.17,-53.34,,440.37
2022-09-24 13:00,3817,453.2,478.7,,2022-09-24 13:00,1131,-58.62,-59.82,,511.82
2022-09-24 14:00,3818,392.8,386.9,,2022-09-24 14:00,1132,-58.14,-55.86,,450.94
2022-09-24 15:00,3819,343.2,354,,2022-09-24 15:00,1133,-56.94,-57.18,,400.14
2022-09-24 16:00,3820,229.4,270,,2022-09-24 16:00,1134,-48.05,-51.54,,277.45
2022-09-24 17:00,3821,146.8,167.4,,2022-09-24 17:00,1135,-54.06,-51.77,,200.86
2022-09-24 18:00,3822,-71.66,5.472,,2022-09-24 18:00,1136,-56.22,-55.74,,15.44
2022-09-24 19:00,3823,-78.93,-89.6,,2022-09-24 19:00,1137,-53.81,-54.54,,25.12
2022-09-24 20:00,3824,-80.9,-79.69,,2022-09-24 20:00,1138,-54.3,-54.54,,26.6
2022-09-24 21:00,3825,-76.24,-77.61,,2022-09-24 21:00,1139,-54.31,-54.55,,21.93
2022-09-24 22:00,3826,-74.26,-74.88,,2022-09-24 22:00,1140,-45.9,-48.66,,28.36
2022-09-24 23:00,3827,-72.29,-72.03,,2022-09-24 23:00,1141,-37.01,-37.73,,35.28
2022-09-25 0:00,3828,-71.3,-70.92,,2022-09-25 0:00,1142,-30.76,-32.68,,40.54
2022-09-25 1:00,3829,-97.2,-83.9,,2022-09-25 1:00,1143,324.1,168.3,,421.3
2022-09-25 2:00,3830,-70.57,-70.82,,2022-09-25 2:00,1144,388.1,370.2,,458.67
2022-09-25 3:00,3831,-67.57,-68.07,,2022-09-25 3:00,1145,445.9,443.7,,513.47
2022-09-25 4:00,3832,-64.34,-64.21,,2022-09-25 4:00,1146,374.6,393.9,,438.94
2022-09-25 5:00,3833,-63.1,-62.73,,2022-09-25 5:00,1147,358.5,373.3,,421.6
2022-09-25 6:00,3834,-22.7,-40.66,,2022-09-25 6:00,1148,246.6,267.9,,269.3
2022-09-25 7:00,3835,-57.62,-45.64,,2022-09-25 7:00,1149,86,136.3,,143.62
2022-09-25 8:00,3836,-50.88,-52.5,,2022-09-25 8:00,1150,-45.63,-40.11,,5.25
2022-09-25 9:00,3837,-34.67,-35.79,,2022-09-25 9:00,1151,-65.33,-59.32,,30.66
2022-09-25 10:00,3838,56.37,39.78,,2022-09-25 10:00,1152,-65.81,-67.01,,122.18
2022-09-25 11:00,3839,298.2,145.9,,2022-09-25 11:00,1153,-59.59,-60.9,,357.79
2022-09-25 12:00,3840,438.8,371.7,,2022-09-25 12:00,1154,-66.31,-64.03,,505.11
2022-09-25 13:00,3841,356.2,365.8,,2022-09-25 13:00,1155,-44.69,-50.7,,400.89
2022-09-25 14:00,3842,290.5,338.4,,2022-09-25 14:00,1156,-64.87,-55.5,,355.37
2022-09-25 15:00,3843,169.7,260.6,,2022-09-25 15:00,1157,-60.55,-61.51,,230.25
2022-09-25 16:00,3844,213,149.9,,2022-09-25 16:00,1158,-58.62,-59.34,,271.62
2022-09-25 17:00,3845,125.9,126.1,,2022-09-25 17:00,1159,-56.7,-55.98,,182.6
2022-09-25 18:00,3846,-30.11,4.352,,2022-09-25 18:00,1160,-60.3,-59.46,,30.19
2022-09-25 19:00,3847,-49.79,-46.3,,2022-09-25 19:00,1161,-59.58,-59.34,,9.79
2022-09-25 20:00,3848,-66.49,-66.36,,2022-09-25 20:00,1162,-59.82,-58.98,,6.67
2022-09-25 21:00,3849,-66.5,-63.38,,2022-09-25 21:00,1163,-55.26,-57.42,,11.24
2022-09-25 22:00,3850,-63.02,-62.27,,2022-09-25 22:00,1164,-48.06,-51.9,,14.96
2022-09-25 23:00,3851,-60.04,-59.79,,2022-09-25 23:00,1165,-36.05,-38.69,,23.99
2022-09-26 0:00,3852,-58.06,-59.55,,2022-09-26 0:00,1166,-32.68,-33.4,,25.38
2022-09-26 1:00,3853,-55.82,-57.19,,2022-09-26 1:00,1167,321.7,217.6,,377.52
2022-09-26 2:00,3854,-58.56,-58.81,,2022-09-26 2:00,1168,385.7,376.4,,444.26
2022-09-26 3:00,3855,-54.58,-54.71,,2022-09-26 3:00,1169,398.6,387,,453.18
2022-09-26 4:00,3856,-59.08,-57.95,,2022-09-26 4:00,1170,204.8,291,,263.88
2022-09-26 5:00,3857,-56.59,-56.71,,2022-09-26 5:00,1171,287,319.3,,343.59
2022-09-26 6:00,3858,-56.84,-56.96,,2022-09-26 6:00,1172,198.4,243.4,,255.24
2022-09-26 7:00,3859,-55.59,-57.34,,2022-09-26 7:00,1173,115.8,106.6,,171.39
2022-09-26 8:00,3860,-48.63,-51.12,,2022-09-26 8:00,1174,-70.36,-64.24,,21.73
2022-09-26 9:00,3861,-41.89,-41.77,,2022-09-26 9:00,1175,-73.49,-72.05,,31.6
2022-09-26 10:00,3862,-29.92,-34.41,,2022-09-26 10:00,1176,-74.94,-74.94,,45.02
2022-09-26 11:00,3863,277.7,138.7,,2022-09-26 11:00,1177,-66.3,-69.42,,344
2022-09-26 12:00,3864,349.3,337.4,,2022-09-26 12:00,1178,-68.71,-68.71,,418.01
2022-09-26 13:00,3865,349.1,370.3,,2022-09-26 13:00,1179,-64.87,-65.59,,413.97
2022-09-26 14:00,3866,390.4,392.4,,2022-09-26 14:00,1180,-66.55,-66.19,,456.95
2022-09-26 15:00,3867,310.4,313.6,,2022-09-26 15:00,1181,-64.15,-64.63,,374.55
2022-09-26 16:00,3868,263.1,254.4,,2022-09-26 16:00,1182,-67.51,-65.95,,330.61
2022-09-26 17:00,3869,125.8,155.4,,2022-09-26 17:00,1183,-63.67,-63.55,,189.47
2022-09-26 18:00,3870,-48.51,-12.32,,2022-09-26 18:00,1184,-62.22,-62.95,,13.71
2022-09-26 19:00,3871,-67.45,-61.35,,2022-09-26 19:00,1185,-53.58,-56.94,,13.87
2022-09-26 20:00,3872,-68.47,-68.96,,2022-09-26 20:00,1186,-55.5,-54.3,,12.97
2022-09-26 21:00,3873,-58.53,-62.26,,2022-09-26 21:00,1187,-54.31,-54.19,,4.22
2022-09-26 22:00,3874,-69,-66.51,,2022-09-26 22:00,1188,-31.96,-36.77,,37.04
2022-09-26 23:00,3875,-49.09,-55.56,,2022-09-26 23:00,1189,-21.63,-30.52,,27.46
2022-09-27 0:00,3876,-62.55,-52.58,,2022-09-27 0:00,1190,-39.41,-38.56,,23.14
2022-09-27 1:00,3877,-62.3,-64.42,,2022-09-27 1:00,1191,320.3,233.7,,382.6
2022-09-27 2:00,3878,-59.31,-60.56,,2022-09-27 2:00,1192,387.6,372.5,,446.91
2022-09-27 3:00,3879,-59.32,-59.44,,2022-09-27 3:00,1193,447.4,402.2,,506.72
2022-09-27 4:00,3880,-60.33,-59.95,,2022-09-27 4:00,1194,368.6,387.5,,428.93
2022-09-27 5:00,3881,-61.82,-61.7,,2022-09-27 5:00,1195,294.1,345,,355.92
2022-09-27 6:00,3882,-62.07,-59.58,,2022-09-27 6:00,1196,281,158.3,,343.07
2022-09-27 7:00,3883,-59.58,-60.45,,2022-09-27 7:00,1197,32.66,120.9,,92.24
2022-09-27 8:00,3884,-50.61,-56.09,,2022-09-27 8:00,1198,-37.47,-39.75,,13.14
2022-09-27 9:00,3885,-44.63,-46.62,,2022-09-27 9:00,1199,-57.16,-54.04,,12.53
2022-09-27 10:00,3886,-35.16,-37.03,,2022-09-27 10:00,1200,-63.41,-65.33,,28.25
2022-09-27 11:00,3887,267.7,128.4,,2022-09-27 11:00,1201,-48.52,-49,,316.22
2022-09-27 12:00,3888,328.1,312.5,,2022-09-27 12:00,1202,-54.05,-52.49,,382.15
2022-09-27 13:00,3889,341.8,353.2,,2022-09-27 13:00,1203,-38.44,-39.76,,380.24
2022-09-27 14:00,3890,383.5,339.4,,2022-09-27 14:00,1204,-46.61,-45.53,,430.11
2022-09-27 15:00,3891,334.4,320.2,,2022-09-27 15:00,1205,-39.4,-37.72,,373.8
2022-09-27 16:00,3892,227.6,258.1,,2022-09-27 16:00,1206,-37.96,-37.6,,265.56
2022-09-27 17:00,3893,141.3,151,,2022-09-27 17:00,1207,-36.76,-36.88,,178.06
2022-09-27 18:00,3894,-71.39,5.344,,2022-09-27 18:00,1208,-38.2,-38.56,,33.19
2022-09-27 19:00,3895,-74.42,-73.91,,2022-09-27 19:00,1209,-28.35,-30.99,,46.07
2022-09-27 20:00,3896,-76.94,-77.43,,2022-09-27 20:00,1210,-21.14,-22.59,,55.8
2022-09-27 21:00,3897,-72.97,-72.72,,2022-09-27 21:00,1211,-25.95,-28.83,,47.02
2022-09-27 22:00,3898,-70.99,-71.49,,2022-09-27 22:00,1212,-22.59,-23.07,,48.4
2022-09-27 23:00,3899,-69.51,-70.13,,2022-09-27 23:00,1213,-10.57,-12.97,,58.94
2022-09-28 0:00,3900,-69.52,-69.27,,2022-09-28 0:00,1214,3.364,4.805,,72.884
2022-09-28 1:00,3901,-67.03,-66.66,,2022-09-28 1:00,1215,-43.01,-36.88,,24.02
2022-09-28 2:00,3902,-67.78,-67.91,,2022-09-28 2:00,1216,-5.286,-11.65,,62.494
2022-09-28 3:00,3903,-68.05,-68.04,,2022-09-28 3:00,1217,154.2,99.8,,222.25
2022-09-28 4:00,3904,-64.07,-64.81,,2022-09-28 4:00,1218,73.51,131.3,,137.58
2022-09-28 5:00,3905,-60.83,-61.95,,2022-09-28 5:00,1219,102.8,70.98,,163.63
2022-09-28 6:00,3906,-55.59,-55.34,,2022-09-28 6:00,1220,96.3,155.5,,151.89
2022-09-28 7:00,3907,-56.59,-58.59,,2022-09-28 7:00,1221,26.18,31.23,,82.77
2022-09-28 8:00,3908,-34.66,-39.89,,2022-09-28 8:00,1222,1.922,-7.207,,36.582
2022-09-28 9:00,3909,-19.7,-35.66,,2022-09-28 9:00,1223,-20.18,-16.82,,0.48
2022-09-28 10:00,3910,-41.64,-41.89,,2022-09-28 10:00,1224,-24.51,-24.99,,17.13
2022-09-28 11:00,3911,251.8,132.3,,2022-09-28 11:00,1225,-41.81,-35.32,,293.61
2022-09-28 12:00,3912,338.8,324.9,,2022-09-28 12:00,1226,-38.2,-37.48,,377
2022-09-28 13:00,3913,335.4,324.2,,2022-09-28 13:00,1227,-52.13,-54.78,,387.53
2022-09-28 14:00,3914,397.6,394.2,,2022-09-28 14:00,1228,-36.76,-45.65,,434.36
2022-09-28 15:00,3915,305.4,312.4,,2022-09-28 15:00,1229,-28.59,-37.72,,333.99
2022-09-28 16:00,3916,253.9,139.6,,2022-09-28 16:00,1230,-20.9,-22.59,,274.8
2022-09-28 17:00,3917,67.14,103.2,,2022-09-28 17:00,1231,-20.66,-21.87,,87.8
2022-09-28 18:00,3918,-35.33,15.04,,2022-09-28 18:00,1232,-23.07,-23.07,,12.26
2022-09-28 19:00,3919,-56.5,-57.74,,2022-09-28 19:00,1233,-30.03,-28.23,,26.47
2022-09-28 20:00,3920,-63.99,-66.97,,2022-09-28 20:00,1234,-39.16,-31.6,,24.83
2022-09-28 21:00,3921,-59.52,-57.65,,2022-09-28 21:00,1235,-27.87,-39.17,,31.65
2022-09-28 22:00,3922,-61.52,-45.7,,2022-09-28 22:00,1236,-11.53,-14.9,,49.99
2022-09-28 23:00,3923,-38.11,-39.36,,2022-09-28 23:00,1237,16.1,8.89,,54.21
2022-09-29 0:00,3924,-47.58,-45.84,,2022-09-29 0:00,1238,41.8,35.8,,89.38
2022-09-29 1:00,3925,-41.11,-42.85,,2022-09-29 1:00,1239,67.75,63.19,,108.86
2022-09-29 2:00,3926,-40.86,-40.24,,2022-09-29 2:00,1240,101.4,99.5,,142.26
2022-09-29 3:00,3927,-38.13,-38.13,,2022-09-29 3:00,1241,116.3,124.2,,154.43
2022-09-29 4:00,3928,-41.62,-39.37,,2022-09-29 4:00,1242,159.3,147.9,,200.92
2022-09-29 5:00,3929,-32.15,-33.64,,2022-09-29 5:00,1243,280,297.8,,312.15
2022-09-29 6:00,3930,-24.67,-25.42,,2022-09-29 6:00,1244,70.61,164,,95.28
2022-09-29 7:00,3931,-27.16,-27.41,,2022-09-29 7:00,1245,5.043,18.37,,32.203
2022-09-29 8:00,3932,-29.16,-26.91,,2022-09-29 8:00,1246,7.927,-9.37,,37.087
2022-09-29 9:00,3933,-15.2,-15.95,,2022-09-29 9:00,1247,-27.87,-25.58,,12.67
2022-09-29 10:00,3934,6.728,1.744,,2022-09-29 10:00,1248,-20.66,-21.62,,27.388
2022-09-29 11:00,3935,-57.57,-31.15,,2022-09-29 11:00,1249,-15.38,-20.18,,42.19
2022-09-29 12:00,3936,-9.72,-15.95,,2022-09-29 12:00,1250,-56.22,-38.56,,46.5
2022-09-29 13:00,3937,140.3,73.4,,2022-09-29 13:00,1251,-57.66,-56.46,,197.96
2022-09-29 14:00,3938,157.5,175.2,,2022-09-29 14:00,1252,-57.18,-57.66,,214.68
2022-09-29 15:00,3939,124,212.2,,2022-09-29 15:00,1253,-56.22,-56.22,,180.22
2022-09-29 16:00,3940,42.34,44.83,,2022-09-29 16:00,1254,-55.99,-56.11,,98.33
2022-09-29 17:00,3941,6.476,17.93,,2022-09-29 17:00,1255,-55.03,-54.79,,61.506
2022-09-29 18:00,3942,-7.474,-26.16,,2022-09-29 18:00,1256,-54.07,-53.59,,46.596
2022-09-29 19:00,3943,-24.42,-19.43,,2022-09-29 19:00,1257,-53.82,-54.19,,29.4
2022-09-29 20:00,3944,-27.91,-26.41,,2022-09-29 20:00,1258,-53.34,-54.55,,25.43
2022-09-29 21:00,3945,-34.39,-31.52,,2022-09-29 21:00,1259,-57.2,-55.99,,22.81
2022-09-29 22:00,3946,-38.38,-36.88,,2022-09-29 22:00,1260,-49.99,-49.87,,11.61
2022-09-29 23:00,3947,-53.35,-54.84,,2022-09-29 23:00,1261,-37.49,-39.65,,15.86
2022-09-30 0:00,3948,-44.37,-50.85,,2022-09-30 0:00,1262,-26.68,-32.32,,17.69
2022-09-30 1:00,3949,-39.89,-43.62,,2022-09-30 1:00,1263,307.3,277.2,,347.19
2022-09-30 2:00,3950,-26.92,-24.93,,2022-09-30 2:00,1264,393.2,375,,420.12
2022-09-30 3:00,3951,-20.19,-21.81,,2022-09-30 3:00,1265,383.8,392.2,,403.99
2022-09-30 4:00,3952,-24.93,-24.68,,2022-09-30 4:00,1266,399.8,410.5,,424.73
2022-09-30 5:00,3953,-33.91,-30.41,,2022-09-30 5:00,1267,306.7,334.4,,340.61
2022-09-30 6:00,3954,-29.42,-25.68,,2022-09-30 6:00,1268,231.5,251.2,,260.92
2022-09-30 7:00,3955,-36.9,-46.63,,2022-09-30 7:00,1269,89.1,143.7,,126
2022-09-30 8:00,3956,-14.96,-18.7,,2022-09-30 8:00,1270,-58.36,-54.51,,43.4
2022-09-30 9:00,3957,5.486,-0.249,,2022-09-30 9:00,1271,-68.45,-65.33,,73.936
2022-09-30 10:00,3958,37.89,30.17,,2022-09-30 10:00,1272,-68.48,-69.19,,106.37
2022-09-30 11:00,3959,85.8,72.54,,2022-09-30 11:00,1273,-67.03,-67.75,,152.83
2022-09-30 12:00,3960,48.1,62.69,,2022-09-30 12:00,1274,-66.31,-66.31,,114.41
2022-09-30 13:00,3961,119.6,125.7,,2022-09-30 13:00,1275,-64.87,-65.35,,184.47
2022-09-30 14:00,3962,140,141,,2022-09-30 14:00,1276,-64.15,-64.51,,204.15
2022-09-30 15:00,3963,200,252.5,,2022-09-30 15:00,1277,-61.02,-61.38,,261.02
2022-09-30 16:00,3964,40.82,137.6,,2022-09-30 16:00,1278,-62.24,-63.32,,103.06
2022-09-30 17:00,3965,18.92,23.9,,2022-09-30 17:00,1279,-61.04,-62.96,,79.96
2022-09-30 18:00,3966,13.45,5.105,,2022-09-30 18:00,1280,-55.75,-57.91,,69.2
2022-09-30 19:00,3967,-18.43,-15.69,,2022-09-30 19:00,1281,-59.59,-60.55,,41.16
2022-09-30 20:00,3968,-25.91,-33.63,,2022-09-30 20:00,1282,-60.56,-62,,34.65
