TOA5,CR1000,CR1000,70315
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg
TS,RN,W/meter^2,W/meter^2
,,Smp,Avg
2021-09-16 11:30,10850,-123.2,-123.2
2021-09-16 12:00,10851,129.1,129.1
2021-09-16 12:30,10852,353,353
2021-09-16 13:00,10853,538.9,538.9
2021-09-16 13:30,10854,58.49,58.49
2021-09-16 14:00,10855,108.5,108.5
2021-09-16 14:30,10856,109.1,109.1
2021-09-16 15:00,10857,180.3,180.3
2021-09-16 15:30,10858,596.9,596.9
2021-09-16 16:00,10859,300.2,300.2
2021-09-16 16:30,10860,228.5,228.5
2021-09-16 17:00,10861,144.8,144.8
2021-09-16 17:30,10862,121.4,121.4
2021-09-16 18:00,10863,-65.97,-65.97
2021-09-16 18:30,10864,-74.72,-74.72
2021-09-16 19:00,10865,-76,-76
2021-09-16 19:30,10866,-77.51,-77.51
2021-09-16 20:00,10867,-78.53,-78.53
2021-09-16 20:30,10868,-81.8,-81.8
2021-09-16 21:00,10869,-79.06,-79.06
2021-09-16 21:30,10870,-61.35,-61.35
2021-09-16 22:00,10871,-76.07,-76.07
2021-09-16 22:30,10872,-77.08,-77.08
2021-09-16 23:00,10873,-75.08,-75.08
2021-09-16 23:30,10874,-71.09,-71.09
2021-09-17 0:00,10875,-79.32,-79.32
2021-09-17 0:30,10876,-64.36,-64.36
2021-09-17 1:00,10877,-70.84,-70.84
2021-09-17 1:30,10878,-65.35,-65.35
2021-09-17 2:00,10879,-68.1,-68.1
2021-09-17 2:30,10880,-57.87,-57.87
2021-09-17 3:00,10881,-50.39,-50.39
2021-09-17 3:30,10882,-105,-105
2021-09-17 4:00,10883,-55.13,-55.13
2021-09-17 4:30,10884,-60.36,-60.36
2021-09-17 5:00,10885,-58.62,-58.62
2021-09-17 5:30,10886,-55.62,-55.62
2021-09-17 6:00,10887,-63.85,-63.85
2021-09-17 6:30,10888,-51.39,-51.39
2021-09-17 7:00,10889,-55.38,-55.38
2021-09-17 7:30,10890,-59.63,-59.63
2021-09-17 8:00,10891,-44.91,-44.91
2021-09-17 8:30,10892,-15.47,-15.47
2021-09-17 9:00,10893,-3.492,-3.492
2021-09-17 9:30,10894,5.488,5.488
2021-09-17 10:00,10895,9.98,9.98
2021-09-17 10:30,10896,47.88,47.88
2021-09-17 11:00,10897,40.39,40.39
2021-09-17 11:30,10898,99.2,99.2
2021-09-17 12:00,10899,222,222
2021-09-17 12:30,10900,135.5,135.5
2021-09-17 13:00,10901,151.9,151.9
2021-09-17 13:30,10902,388,388
2021-09-17 14:00,10903,126.5,126.5
2021-09-17 14:30,10904,442.8,442.8
2021-09-17 15:00,10905,103.6,103.6
2021-09-17 15:30,10906,330.3,330.3
2021-09-17 16:00,10907,62.72,62.72
2021-09-17 16:30,10908,62.74,62.74
2021-09-17 17:00,10909,149.4,149.4
2021-09-17 17:30,10910,44.32,44.32
2021-09-17 18:00,10911,31.88,31.88
2021-09-17 18:30,10912,3.487,3.487
2021-09-17 19:00,10913,-21.43,-21.43
2021-09-17 19:30,10914,-34.89,-34.89
2021-09-17 20:00,10915,-51.09,-51.09
2021-09-17 20:30,10916,-49.35,-49.35
2021-09-17 21:00,10917,-43.37,-43.37
2021-09-17 21:30,10918,-32.9,-32.9
2021-09-17 22:00,10919,-43.86,-43.86
2021-09-17 22:30,10920,-44.86,-44.86
2021-09-17 23:00,10921,-44.86,-44.86
2021-09-17 23:30,10922,-28.91,-28.91
2021-09-18 0:00,10923,-40.88,-40.88
2021-09-18 0:30,10924,-53.84,-53.84
2021-09-18 1:00,10925,-68.78,-68.78
2021-09-18 1:30,10926,-51.34,-51.34
2021-09-18 2:00,10927,-45.85,-45.85
2021-09-18 2:30,10928,-63.8,-63.8
2021-09-18 3:00,10929,-57.81,-57.81
2021-09-18 3:30,10930,-54.33,-54.33
2021-09-18 4:00,10931,-54.83,-54.83
2021-09-18 4:30,10932,-39.87,-39.87
2021-09-18 5:00,10933,-51.83,-51.83
2021-09-18 5:30,10934,-59.81,-59.81
2021-09-18 6:00,10935,-39.37,-39.37
2021-09-18 6:30,10936,-58.32,-58.32
2021-09-18 7:00,10937,-51.34,-51.34
2021-09-18 7:30,10938,-52.33,-52.33
2021-09-18 8:00,10939,-57.32,-57.32
2021-09-18 8:30,10940,-11.46,-11.46
2021-09-18 9:00,10941,-68.78,-68.78
2021-09-18 9:30,10942,-3.24,-3.24
2021-09-18 10:00,10943,18.44,18.44
2021-09-18 10:30,10944,83.7,83.7
2021-09-18 11:00,10945,56.81,56.81
2021-09-18 11:30,10946,28.4,28.4
2021-09-18 12:00,10947,67.24,67.24
2021-09-18 12:30,10948,105.6,105.6
2021-09-18 13:00,10949,99.1,99.1
2021-09-18 13:30,10950,107.6,107.6
2021-09-18 14:00,10951,279.6,279.6
2021-09-18 14:30,10952,53.29,53.29
2021-09-18 15:00,10953,9.96,9.96
2021-09-18 15:30,10954,228.7,228.7
2021-09-18 16:00,10955,181.7,181.7
2021-09-18 16:30,10956,71.19,71.19
2021-09-18 17:00,10957,39.59,39.59
2021-09-18 17:30,10958,70.97,70.97
2021-09-18 18:00,10959,17.18,17.18
2021-09-18 18:30,10960,-38.86,-38.86
2021-09-18 19:00,10961,-62.29,-62.29
2021-09-18 19:30,10962,-29.65,-29.65
2021-09-18 20:00,10963,-32.15,-32.15
2021-09-18 20:30,10964,-66.05,-66.05
2021-09-18 21:00,10965,-68.32,-68.32
2021-09-18 21:30,10966,-47.38,-47.38
2021-09-18 22:00,10967,-63.34,-63.34
2021-09-18 22:30,10968,-63.84,-63.84
2021-09-18 23:00,10969,-151.6,-151.6
2021-09-18 23:30,10970,-74.32,-74.32
2021-09-19 0:00,10971,-70.84,-70.84
2021-09-19 0:30,10972,-65.85,-65.85
2021-09-19 1:00,10973,-58.62,-58.62
2021-09-19 1:30,10974,-53.88,-53.88
2021-09-19 2:00,10975,-66.35,-66.35
2021-09-19 2:30,10976,-63.36,-63.36
2021-09-19 3:00,10977,-65.85,-65.85
2021-09-19 3:30,10978,-66.35,-66.35
2021-09-19 4:00,10979,-65.36,-65.36
2021-09-19 4:30,10980,-67.36,-67.36
2021-09-19 5:00,10981,-65.87,-65.87
2021-09-19 5:30,10982,-64.13,-64.13
2021-09-19 6:00,10983,-60.88,-60.88
2021-09-19 6:30,10984,-61.38,-61.38
2021-09-19 7:00,10985,-58.88,-58.88
2021-09-19 7:30,10986,-59.38,-59.38
2021-09-19 8:00,10987,-48.41,-48.41
2021-09-19 8:30,10988,-45.91,-45.91
2021-09-19 9:00,10989,-38.42,-38.42
2021-09-19 9:30,10990,-17.46,-17.46
2021-09-19 10:00,10991,23.95,23.95
2021-09-19 10:30,10992,56.37,56.37
2021-09-19 11:00,10993,8.23,8.23
2021-09-19 11:30,10994,-65.06,-65.06
2021-09-19 12:00,10995,159.9,159.9
2021-09-19 12:30,10996,403.8,403.8
2021-09-19 13:00,10997,415.9,415.9
2021-09-19 13:30,10998,441.2,441.2
2021-09-19 14:00,10999,292.6,292.6
2021-09-19 14:30,11000,44.29,44.29
2021-09-19 15:00,11001,457.1,457.1
2021-09-19 15:30,11002,320.9,320.9
2021-09-19 16:00,11003,293.5,293.5
2021-09-19 16:30,11004,281.6,281.6
2021-09-19 17:00,11005,-8.46,-8.46
2021-09-19 17:30,11006,-44.3,-44.3
2021-09-19 18:00,11007,-15.94,-15.94
2021-09-19 18:30,11008,-55.29,-55.29
2021-09-19 19:00,11009,-61.29,-61.29
2021-09-19 19:30,11010,-64.29,-64.29
2021-09-19 20:00,11011,-74.27,-74.27
2021-09-19 20:30,11012,-64.31,-64.31
2021-09-19 21:00,11013,-56.34,-56.34
2021-09-19 21:30,11014,-65.82,-65.82
2021-09-19 22:00,11015,-66.08,-66.08
2021-09-19 22:30,11016,-71.32,-71.32
2021-09-19 23:00,11017,-73.32,-73.32
2021-09-19 23:30,11018,-69.58,-69.58
2021-09-20 0:00,11019,-68.59,-68.59
2021-09-20 0:30,11020,-67.1,-67.1
2021-09-20 1:00,11021,-68.1,-68.1
2021-09-20 1:30,11022,-67.1,-67.1
2021-09-20 2:00,11023,-64.35,-64.35
2021-09-20 2:30,11024,-67.85,-67.85
2021-09-20 3:00,11025,-63.86,-63.86
2021-09-20 3:30,11026,-72.34,-72.34
2021-09-20 4:00,11027,-64.36,-64.36
2021-09-20 4:30,11028,-63.37,-63.37
2021-09-20 5:00,11029,-62.37,-62.37
2021-09-20 5:30,11030,-55.88,-55.88
2021-09-20 6:00,11031,-62.11,-62.11
2021-09-20 6:30,11032,-41.91,-41.91
2021-09-20 7:00,11033,-58.37,-58.37
2021-09-20 7:30,11034,-59.37,-59.37
2021-09-20 8:00,11035,-29.19,-29.19
2021-09-20 8:30,11036,-35.92,-35.92
2021-09-20 9:00,11037,-46.89,-46.89
2021-09-20 9:30,11038,-38.91,-38.91
2021-09-20 10:00,11039,-37.42,-37.42
2021-09-20 10:30,11040,14.72,14.72
2021-09-20 11:00,11041,47.64,47.64
2021-09-20 11:30,11042,-48.1,-48.1
2021-09-20 12:00,11043,76.2,76.2
2021-09-20 12:30,11044,2.739,2.739
2021-09-20 13:00,11045,223.7,223.7
2021-09-20 13:30,11046,120,120
2021-09-20 14:00,11047,83.2,83.2
2021-09-20 14:30,11048,348.6,348.6
2021-09-20 15:00,11049,432.2,432.2
2021-09-20 15:30,11050,46.79,46.79
2021-09-20 16:00,11051,273,273
2021-09-20 16:30,11052,-13.94,-13.94
2021-09-20 17:00,11053,134.5,134.5
2021-09-20 17:30,11054,204.7,204.7
2021-09-20 18:00,11055,-26.4,-26.4
2021-09-20 18:30,11056,-59.79,-59.79
2021-09-20 19:00,11057,-57.06,-57.06
2021-09-20 19:30,11058,-66.3,-66.3
2021-09-20 20:00,11059,-69.29,-69.29
2021-09-20 20:30,11060,-77.78,-77.78
2021-09-20 21:00,11061,-72.3,-72.3
2021-09-20 21:30,11062,-64.82,-64.82
2021-09-20 22:00,11063,-69.06,-69.06
2021-09-20 22:30,11064,-68.32,-68.32
2021-09-20 23:00,11065,-67.33,-67.33
2021-09-20 23:30,11066,-63.09,-63.09
2021-09-21 0:00,11067,-65.84,-65.84
2021-09-21 0:30,11068,-67.34,-67.34
2021-09-21 1:00,11069,-61.35,-61.35
2021-09-21 1:30,11070,-58.86,-58.86
2021-09-21 2:00,11071,-58.36,-58.36
2021-09-21 2:30,11072,-51.62,-51.62
2021-09-21 3:00,11073,-72.82,-72.82
2021-09-21 3:30,11074,-58.86,-58.86
2021-09-21 4:00,11075,-57.36,-57.36
2021-09-21 4:30,11076,-67.33,-67.33
2021-09-21 5:00,11077,-65.84,-65.84
2021-09-21 5:30,11078,-71.82,-71.82
2021-09-21 6:00,11079,-53.62,-53.62
2021-09-21 6:30,11080,-53.62,-53.62
2021-09-21 7:00,11081,-54.37,-54.37
2021-09-21 7:30,11082,-58.61,-58.61
2021-09-21 8:00,11083,-54.87,-54.87
2021-09-21 8:30,11084,-51.37,-51.37
2021-09-21 9:00,11085,-49.37,-49.37
2021-09-21 9:30,11086,-42.89,-42.89
2021-09-21 10:00,11087,-45.88,-45.88
2021-09-21 10:30,11088,-22.44,-22.44
2021-09-21 11:00,11089,52.35,52.35
2021-09-21 11:30,11090,-62.04,-62.04
