z6B01558,Port1,,,Port2,,,Port7,
# Records: 4405,GS3 Moisture/Temp/EC,,,GS3 Moisture/Temp/EC,,,Battery,
Timestamps, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC,% Battery Percent, mV Battery Voltage
,,,,,,,,
2022-09-24 11:00,0.076,10,#N/A,0.039,10.5,#N/A,100,10371
2022-09-24 12:00,0.076,12.3,#N/A,0.039,11.3,#N/A,100,10377
2022-09-24 13:00,0.076,14.6,#N/A,0.038,12.2,#N/A,100,10394
2022-09-24 14:00,0.074,14.9,#N/A,0.036,12.9,#N/A,100,10410
2022-09-24 15:00,0.071,20.1,#N/A,0.035,13.7,#N/A,100,10429
2022-09-24 16:00,0.066,29.1,#N/A,0.033,14.6,#N/A,100,10451
2022-09-24 17:00,0.06,31.2,#N/A,0.031,15.4,#N/A,100,10472
2022-09-24 18:00,0.056,29.8,#N/A,0.03,15.9,#N/A,100,10490
2022-09-24 19:00,0.053,22.7,#N/A,0.028,15.4,#N/A,100,10500
2022-09-24 20:00,0.051,15.8,#N/A,0.027,14,#N/A,100,10499
2022-09-24 21:00,0.05,13.2,#N/A,0.025,12.7,#N/A,100,10487
2022-09-24 22:00,0.053,11.8,#N/A,0.025,12,#N/A,100,10480
2022-09-24 23:00,0.058,10.8,#N/A,0.025,11.4,#N/A,100,10461
2022-09-25 0:00,0.059,9.7,#N/A,0.025,10.8,#N/A,100,10457
2022-09-25 1:00,0.061,9.2,#N/A,0.025,10.3,#N/A,100,10443
2022-09-25 2:00,0.061,9.3,#N/A,0.025,10.2,#N/A,100,10433
2022-09-25 3:00,0.062,7.9,#N/A,0.025,9.4,#N/A,100,10425
2022-09-25 4:00,0.062,7.2,#N/A,0.025,9,#N/A,100,10408
2022-09-25 5:00,0.062,6.9,#N/A,0.025,8.7,#N/A,100,10399
2022-09-25 6:00,0.062,6.6,#N/A,0.025,8.4,#N/A,100,10388
2022-09-25 7:00,0.063,7.3,#N/A,0.025,8.6,#N/A,100,10378
2022-09-25 8:00,0.063,6.7,#N/A,0.025,8.3,#N/A,100,10368
2022-09-25 9:00,0.063,6.9,#N/A,0.025,8.4,#N/A,100,10360
2022-09-25 10:00,0.063,7.9,#N/A,0.025,8.9,#N/A,100,10351
2022-09-25 11:00,0.063,10.3,#N/A,0.024,10.2,#N/A,100,10354
2022-09-25 12:00,0.063,12.6,#N/A,0.024,11.4,#N/A,100,10367
2022-09-25 13:00,0.062,15.2,#N/A,0.024,12.7,#N/A,100,10386
2022-09-25 14:00,0.06,16.8,#N/A,0.022,13.8,#N/A,100,10414
2022-09-25 15:00,0.056,22,#N/A,0.021,15.4,#N/A,100,10445
2022-09-25 16:00,0.051,27,#N/A,0.019,16.5,#N/A,100,10475
2022-09-25 17:00,0.047,26.4,#N/A,0.017,17.1,#N/A,100,10496
2022-09-25 18:00,0.044,25.3,#N/A,0.016,17.4,#N/A,100,10511
2022-09-25 19:00,0.043,20.9,#N/A,0.014,16.9,#N/A,100,10518
2022-09-25 20:00,0.042,17.5,#N/A,0.013,15.8,#N/A,100,10515
2022-09-25 21:00,0.042,15.5,#N/A,0.012,14.9,#N/A,100,10511
2022-09-25 22:00,0.043,15.1,#N/A,0.012,14.7,#N/A,100,10503
2022-09-25 23:00,0.044,14.7,#N/A,0.011,14.6,#N/A,100,10498
2022-09-26 0:00,0.045,13.5,#N/A,0.011,13.9,#N/A,100,10489
2022-09-26 1:00,0.045,12.9,#N/A,0.01,13.4,#N/A,100,10484
2022-09-26 2:00,0.046,12.2,#N/A,0.01,13,#N/A,100,10473
2022-09-26 3:00,0.047,12,#N/A,0.01,12.8,#N/A,100,10466
2022-09-26 4:00,0.048,12,#N/A,0.009,12.8,#N/A,100,10459
2022-09-26 5:00,0.049,10.9,#N/A,0.009,12.2,#N/A,100,10452
2022-09-26 6:00,0.049,10.2,#N/A,0.009,11.8,#N/A,100,10441
2022-09-26 7:00,0.049,9.6,#N/A,0.009,11.3,#N/A,100,10434
2022-09-26 8:00,0.05,9.2,#N/A,0.009,11,#N/A,100,10423
2022-09-26 9:00,0.05,9.2,#N/A,0.009,10.9,#N/A,100,10415
2022-09-26 10:00,0.05,9.4,#N/A,0.008,11,#N/A,100,10405
2022-09-26 11:00,0.049,10.4,#N/A,0.008,11.6,#N/A,100,10399
2022-09-26 12:00,0.049,13.2,#N/A,0.007,12.9,#N/A,100,10402
2022-09-26 13:00,0.048,16.5,#N/A,0.007,14.5,#N/A,100,10413
2022-09-26 14:00,0.047,17.2,#N/A,0.006,16.2,#N/A,100,10433
2022-09-26 15:00,0.044,22.7,#N/A,0.004,17.6,#N/A,100,10459
2022-09-26 16:00,0.04,30.8,#N/A,0.003,19.1,#N/A,100,10487
2022-09-26 17:00,0.037,33.6,#N/A,0.002,19.2,#N/A,100,10515
2022-09-26 18:00,0.034,31.4,#N/A,0.002,19,#N/A,100,10525
2022-09-26 19:00,0.032,23.1,#N/A,0.001,18.1,#N/A,100,10537
2022-09-26 20:00,0.031,18.1,#N/A,0,16.7,#N/A,100,10534
2022-09-26 21:00,0.03,16.3,#N/A,-0.001,15.7,#N/A,100,10523
2022-09-26 22:00,0.032,15.2,#N/A,-0.002,15,#N/A,100,10518
2022-09-26 23:00,0.034,14,#N/A,-0.002,14.4,#N/A,100,10506
2022-09-27 0:00,0.036,13.8,#N/A,-0.002,14.1,#N/A,100,10498
2022-09-27 1:00,0.037,12.8,#N/A,-0.002,13.6,#N/A,100,10485
2022-09-27 2:00,0.039,12.2,#N/A,-0.003,13.2,#N/A,100,10476
2022-09-27 3:00,0.039,11.8,#N/A,-0.003,12.9,#N/A,100,10468
2022-09-27 4:00,0.039,11.8,#N/A,-0.004,12.8,#N/A,100,10460
2022-09-27 5:00,0.04,11.7,#N/A,-0.004,12.8,#N/A,100,10449
2022-09-27 6:00,0.04,11,#N/A,-0.004,12.4,#N/A,100,10442
2022-09-27 7:00,0.041,10.3,#N/A,-0.004,11.9,#N/A,100,10432
2022-09-27 8:00,0.041,9.8,#N/A,-0.005,11.6,#N/A,100,10426
2022-09-27 9:00,0.041,9.8,#N/A,-0.005,11.4,#N/A,100,10415
2022-09-27 10:00,0.041,10,#N/A,-0.005,11.5,#N/A,100,10408
2022-09-27 11:00,0.041,11.8,#N/A,-0.005,12.5,#N/A,100,10401
2022-09-27 12:00,0.04,15.1,#N/A,-0.005,14,#N/A,100,10413
2022-09-27 13:00,0.04,18.4,#N/A,-0.005,15.4,#N/A,100,10433
2022-09-27 14:00,0.039,18.8,#N/A,-0.006,16.6,#N/A,100,10453
2022-09-27 15:00,0.038,24.8,#N/A,-0.006,17.6,#N/A,100,10483
2022-09-27 16:00,0.037,34.2,#N/A,-0.006,18.9,#N/A,100,10509
2022-09-27 17:00,0.035,35.4,#N/A,-0.006,19.9,#N/A,100,10541
2022-09-27 18:00,0.033,34.7,#N/A,-0.007,20.7,#N/A,100,10561
2022-09-27 19:00,0.031,25.6,#N/A,-0.007,19.4,#N/A,100,10572
2022-09-27 20:00,0.03,19.2,#N/A,-0.007,17.7,#N/A,100,10567
2022-09-27 21:00,0.029,17.2,#N/A,-0.008,16.7,#N/A,100,10557
2022-09-27 22:00,0.031,15.9,#N/A,-0.008,16,#N/A,100,10549
2022-09-27 23:00,0.034,14.9,#N/A,-0.009,15.4,#N/A,100,10539
2022-09-28 0:00,0.035,14,#N/A,-0.009,14.8,#N/A,100,10530
2022-09-28 1:00,0.036,13.1,#N/A,-0.009,14.2,#N/A,100,10520
2022-09-28 2:00,0.037,12.4,#N/A,-0.009,13.7,#N/A,100,10509
2022-09-28 3:00,0.037,11.7,#N/A,-0.009,13.2,#N/A,100,10499
2022-09-28 4:00,0.038,11.2,#N/A,-0.01,12.8,#N/A,100,10490
2022-09-28 5:00,0.039,10.8,#N/A,-0.009,12.5,#N/A,100,10477
2022-09-28 6:00,0.039,10.6,#N/A,-0.009,12.3,#N/A,100,10466
2022-09-28 7:00,0.039,10.4,#N/A,-0.01,12,#N/A,100,10455
2022-09-28 8:00,0.039,10.3,#N/A,-0.009,11.9,#N/A,100,10445
2022-09-28 9:00,0.04,10.4,#N/A,-0.009,12,#N/A,100,10434
2022-09-28 10:00,0.04,10.4,#N/A,-0.009,11.9,#N/A,100,10429
2022-09-28 11:00,0.04,11,#N/A,-0.009,12.3,#N/A,100,10417
2022-09-28 12:00,0.04,14.1,#N/A,-0.01,13.9,#N/A,100,10417
2022-09-28 13:00,0.04,18.1,#N/A,-0.009,15.7,#N/A,100,10430
2022-09-28 14:00,0.039,18.7,#N/A,-0.009,17.5,#N/A,100,10452
2022-09-28 15:00,0.038,25.9,#N/A,-0.009,18.2,#N/A,100,10487
2022-09-28 16:00,0.033,32.4,#N/A,-0.009,19,#N/A,100,10521
2022-09-28 17:00,0.03,33.1,#N/A,-0.009,19.9,#N/A,100,10540
2022-09-28 18:00,0.027,30.3,#N/A,-0.009,20.1,#N/A,100,10553
2022-09-28 19:00,0.025,22,#N/A,-0.009,18.9,#N/A,100,10553
2022-09-28 20:00,0.023,18.6,#N/A,-0.01,17.7,#N/A,100,10549
2022-09-28 21:00,0.022,17.2,#N/A,-0.011,16.8,#N/A,100,10542
2022-09-28 22:00,0.023,16.7,#N/A,-0.012,16.5,#N/A,100,10533
2022-09-28 23:00,0.025,16.1,#N/A,-0.012,16.1,#N/A,100,10522
2022-09-29 0:00,0.026,15.7,#N/A,-0.012,15.8,#N/A,100,10516
2022-09-29 1:00,0.027,15.1,#N/A,-0.012,15.5,#N/A,100,10506
2022-09-29 2:00,0.028,14.6,#N/A,-0.012,15.1,#N/A,100,10497
2022-09-29 3:00,0.029,14.4,#N/A,-0.012,15,#N/A,100,10493
2022-09-29 4:00,0.029,14.1,#N/A,-0.012,14.7,#N/A,100,10485
2022-09-29 5:00,0.03,13.9,#N/A,-0.012,14.5,#N/A,100,10474
2022-09-29 6:00,0.031,14.1,#N/A,-0.012,14.6,#N/A,100,10468
2022-09-29 7:00,0.031,14.2,#N/A,-0.012,14.6,#N/A,100,10461
2022-09-29 8:00,0.032,14.1,#N/A,-0.012,14.6,#N/A,100,10458
2022-09-29 9:00,0.032,14,#N/A,-0.012,14.3,#N/A,100,10452
2022-09-29 10:00,0.032,14.1,#N/A,-0.012,14.3,#N/A,100,10449
2022-09-29 11:00,0.032,14.2,#N/A,-0.012,14.3,#N/A,100,10440
2022-09-29 12:00,0.03,12.8,#N/A,-0.012,13.8,#N/A,100,10438
2022-09-29 13:00,0.029,13.3,#N/A,-0.012,13.5,#N/A,100,10433
2022-09-29 14:00,0.027,15.4,#N/A,-0.013,14.5,#N/A,100,10429
2022-09-29 15:00,0.025,17.2,#N/A,-0.013,14.8,#N/A,100,10427
2022-09-29 16:00,0.023,18.6,#N/A,-0.013,15.1,#N/A,100,10430
2022-09-29 17:00,0.022,17.5,#N/A,-0.013,15.1,#N/A,100,10430
2022-09-29 18:00,0.021,15.3,#N/A,-0.013,14.4,#N/A,100,10434
2022-09-29 19:00,0.02,14.4,#N/A,-0.014,14.1,#N/A,100,10430
2022-09-29 20:00,0.018,13.8,#N/A,-0.014,13.8,#N/A,100,10425
2022-09-29 21:00,0.019,13.2,#N/A,-0.015,13.4,#N/A,100,10428
2022-09-29 22:00,0.02,12.4,#N/A,-0.015,13,#N/A,100,10417
2022-09-29 23:00,0.021,11.5,#N/A,-0.015,12.5,#N/A,100,10409
2022-09-30 0:00,0.022,10.5,#N/A,-0.016,11.9,#N/A,100,10406
2022-09-30 1:00,0.023,10.3,#N/A,-0.015,11.6,#N/A,100,10396
2022-09-30 2:00,0.024,10.5,#N/A,-0.015,11.6,#N/A,100,10391
2022-09-30 3:00,0.024,10.7,#N/A,-0.015,11.6,#N/A,100,10386
2022-09-30 4:00,0.024,10.8,#N/A,-0.015,11.6,#N/A,100,10380
2022-09-30 5:00,0.024,10.5,#N/A,-0.015,11.3,#N/A,100,10378
2022-09-30 6:00,0.025,10.4,#N/A,-0.015,11.3,#N/A,100,10371
2022-09-30 7:00,0.026,9.8,#N/A,-0.016,11,#N/A,100,10367
2022-09-30 8:00,0.026,9.8,#N/A,-0.016,10.9,#N/A,100,10363
2022-09-30 9:00,0.026,10.3,#N/A,-0.016,11.1,#N/A,100,10363
2022-09-30 10:00,0.026,11,#N/A,-0.016,11.1,#N/A,100,10357
2022-09-30 11:00,0.026,12.1,#N/A,-0.016,11.7,#N/A,100,10354
2022-09-30 12:00,0.027,13.3,#N/A,-0.015,12.2,#N/A,100,10360
2022-09-30 13:00,0.026,14.4,#N/A,-0.018,12.8,#N/A,100,10367
2022-09-30 14:00,0.024,15.5,#N/A,-0.017,13.4,#N/A,100,10380
2022-09-30 15:00,0.024,18,#N/A,-0.018,14.3,#N/A,100,10391
2022-09-30 16:00,0.023,23.8,#N/A,-0.018,15.5,#N/A,100,10414
2022-09-30 17:00,0.021,19.6,#N/A,-0.018,15.2,#N/A,100,10432
2022-09-30 18:00,0.02,17,#N/A,-0.017,14.6,#N/A,100,10438
2022-09-30 19:00,0.018,16.2,#N/A,-0.018,14.5,#N/A,100,10439
2022-09-30 20:00,0.018,14.6,#N/A,-0.018,13.9,#N/A,100,10436
2022-09-30 21:00,0.019,14.2,#N/A,-0.018,13.7,#N/A,100,10436
2022-09-30 22:00,0.021,13.9,#N/A,-0.019,13.5,#N/A,100,10433
2022-09-30 23:00,0.021,12.4,#N/A,-0.019,12.9,#N/A,100,10429
2022-10-01 0:00,0.023,11.2,#N/A,-0.019,12.2,#N/A,100,10425
2022-10-01 1:00,0.026,10.3,#N/A,-0.017,11.6,#N/A,100,10416
2022-10-01 2:00,0.23,9.7,0.083,0.004,11.1,#N/A,100,10409
2022-10-01 3:00,0.278,9.2,0.139,0.006,10.8,#N/A,100,10398
2022-10-01 4:00,0.235,8.8,0.11,0.011,10.5,#N/A,100,10392
2022-10-01 5:00,0.214,8.5,0.082,0.025,10.2,#N/A,100,10384
2022-10-01 6:00,0.205,8.2,0.068,0.037,9.9,#N/A,100,10375
2022-10-01 7:00,0.2,7.8,0.06,0.045,9.6,#N/A,100,10370
2022-10-01 8:00,0.196,7.5,0.06,0.053,9.4,#N/A,100,10363
2022-10-01 9:00,0.194,7.4,0.056,0.06,9.2,#N/A,100,10355
2022-10-01 10:00,0.191,7.7,0.053,0.068,9.5,#N/A,100,10348
2022-10-01 11:00,0.189,8.5,0.055,0.076,10,#N/A,100,10344
2022-10-01 12:00,0.188,10.9,0.053,0.083,11.2,#N/A,100,10351
2022-10-01 13:00,0.186,14.1,0.047,0.087,12.8,#N/A,100,10370
2022-10-01 14:00,0.184,15,0.047,0.085,14.2,#N/A,100,10393
2022-10-01 15:00,0.18,20.8,0.046,0.079,15.5,#N/A,100,10433
2022-10-01 16:00,0.173,27.6,0.04,0.075,17.3,#N/A,100,10468
2022-10-01 17:00,0.165,30,0.037,0.089,17.3,#N/A,100,10495
2022-10-01 18:00,0.159,27.6,0.037,0.093,17.3,#N/A,100,10509
2022-10-01 19:00,0.154,19,0.04,0.092,16,#N/A,100,10513
2022-10-01 20:00,0.151,15.9,0.042,0.091,14.8,#N/A,100,10509
2022-10-01 21:00,0.151,14.2,0.047,0.091,14,#N/A,100,10500
2022-10-01 22:00,0.153,13.1,0.05,0.091,13.3,#N/A,100,10492
2022-10-01 23:00,0.153,12.2,0.05,0.091,12.7,#N/A,100,10484
2022-10-02 0:00,0.152,11.4,0.052,0.091,12.2,#N/A,100,10472
2022-10-02 1:00,0.152,10.7,0.051,0.091,11.8,#N/A,100,10462
2022-10-02 2:00,0.151,10.1,0.048,0.091,11.3,#N/A,100,10450
2022-10-02 3:00,0.15,9.5,#N/A,0.09,10.9,#N/A,100,10446
2022-10-02 4:00,0.148,8.9,#N/A,0.09,10.3,#N/A,100,10430
2022-10-02 5:00,0.147,8.4,#N/A,0.09,9.9,#N/A,100,10417
2022-10-02 6:00,0.145,8,#N/A,0.09,9.6,#N/A,100,10406
2022-10-02 7:00,0.144,7.5,#N/A,0.09,9.2,#N/A,100,10398
2022-10-02 8:00,0.143,7,#N/A,0.089,8.6,#N/A,100,10389
2022-10-02 9:00,0.142,6.9,#N/A,0.088,8.5,#N/A,100,10376
2022-10-02 10:00,0.141,7.3,#N/A,0.087,8.9,#N/A,100,10366
2022-10-02 11:00,0.14,8.4,#N/A,0.087,9.8,#N/A,100,10358
2022-10-02 12:00,0.138,11.2,#N/A,0.085,11.2,#N/A,100,10360
2022-10-02 13:00,0.136,14.8,#N/A,0.084,12.7,#N/A,100,10383
2022-10-02 14:00,0.133,16.4,#N/A,0.083,15.5,#N/A,100,10410
2022-10-02 15:00,0.13,21.3,#N/A,0.082,16.7,#N/A,100,10440
2022-10-02 16:00,0.123,27.6,#N/A,0.081,18,#N/A,100,10467
2022-10-02 17:00,0.118,29.8,#N/A,0.079,18.2,#N/A,100,10491
2022-10-02 18:00,0.115,26.9,#N/A,0.077,18.6,#N/A,100,10509
2022-10-02 19:00,0.113,19.6,#N/A,0.076,16.8,#N/A,100,10512
2022-10-02 20:00,0.112,15.9,#N/A,0.075,15.2,#N/A,100,10510
2022-10-02 21:00,0.113,14.2,#N/A,0.074,14.3,#N/A,100,10502
2022-10-02 22:00,0.117,13.2,#N/A,0.073,13.6,#N/A,100,10492
2022-10-02 23:00,0.119,12.4,#N/A,0.073,13,#N/A,100,10481
2022-10-03 0:00,0.12,11.7,#N/A,0.073,12.6,#N/A,100,10471
2022-10-03 1:00,0.12,11.1,#N/A,0.072,12.2,#N/A,100,10460
2022-10-03 2:00,0.12,10.6,#N/A,0.071,11.8,#N/A,100,10451
2022-10-03 3:00,0.12,10.1,#N/A,0.071,11.4,#N/A,100,10441
2022-10-03 4:00,0.12,9.6,#N/A,0.07,11.1,#N/A,100,10433
2022-10-03 5:00,0.12,9.2,#N/A,0.07,10.8,#N/A,100,10424
2022-10-03 6:00,0.119,8.8,#N/A,0.069,10.4,#N/A,100,10414
2022-10-03 7:00,0.119,8.6,#N/A,0.069,10.2,#N/A,100,10402
2022-10-03 8:00,0.118,8.2,#N/A,0.069,9.9,#N/A,100,10392
2022-10-03 9:00,0.118,8.2,#N/A,0.068,9.9,#N/A,100,10382
2022-10-03 10:00,0.118,8.6,#N/A,0.068,10.1,#N/A,100,10376
2022-10-03 11:00,0.117,10.6,#N/A,0.067,11.2,#N/A,100,10371
2022-10-03 12:00,0.116,13,#N/A,0.067,12.5,#N/A,100,10379
2022-10-03 13:00,0.114,16.2,#N/A,0.066,13.9,#N/A,100,10401
2022-10-03 14:00,0.111,17.8,#N/A,0.066,15.3,#N/A,100,10431
2022-10-03 15:00,0.106,23.8,#N/A,0.064,16.4,#N/A,100,10470
2022-10-03 16:00,0.102,31.9,#N/A,0.063,17.5,#N/A,100,10499
2022-10-03 17:00,0.1,32.2,#N/A,0.061,18,#N/A,100,10526
2022-10-03 18:00,0.097,28.9,#N/A,0.06,18.2,#N/A,100,10539
2022-10-03 19:00,0.096,20,#N/A,0.059,16.8,#N/A,100,10544
2022-10-03 20:00,0.095,16.6,#N/A,0.058,15.7,#N/A,100,10535
2022-10-03 21:00,0.096,15.2,#N/A,0.057,14.9,#N/A,100,10528
2022-10-03 22:00,0.097,14.4,#N/A,0.056,14.5,#N/A,100,10516
2022-10-03 23:00,0.098,13.7,#N/A,0.055,14.1,#N/A,100,10507
2022-10-04 0:00,0.098,13.2,#N/A,0.054,13.8,#N/A,100,10498
2022-10-04 1:00,0.097,12.7,#N/A,0.053,13.4,#N/A,100,10490
2022-10-04 2:00,0.098,12.1,#N/A,0.053,13,#N/A,100,10480
2022-10-04 3:00,0.098,11.5,#N/A,0.053,12.6,#N/A,100,10470
2022-10-04 4:00,0.099,10.8,#N/A,0.053,12.2,#N/A,100,10461
2022-10-04 5:00,0.1,10.4,#N/A,0.053,11.9,#N/A,100,10449
2022-10-04 6:00,0.1,10.2,#N/A,0.053,11.7,#N/A,100,10441
2022-10-04 7:00,0.101,9.7,#N/A,0.053,11.3,#N/A,100,10430
2022-10-04 8:00,0.101,9.4,#N/A,0.052,11.1,#N/A,100,10422
2022-10-04 9:00,0.101,9.1,#N/A,0.052,10.8,#N/A,100,10414
2022-10-04 10:00,0.101,9.3,#N/A,0.052,10.9,#N/A,100,10405
2022-10-04 11:00,0.1,10.1,#N/A,0.052,11.5,#N/A,100,10396
2022-10-04 12:00,0.1,12.5,#N/A,0.052,12.8,#N/A,100,10397
2022-10-04 13:00,0.099,16,#N/A,0.051,14.4,#N/A,100,10408
2022-10-04 14:00,0.097,18.3,#N/A,0.051,15.8,#N/A,100,10430
2022-10-04 15:00,0.095,23.2,#N/A,0.05,17.3,#N/A,100,10455
2022-10-04 16:00,0.094,30.7,#N/A,0.049,18.2,#N/A,100,10487
2022-10-04 17:00,0.093,32.1,#N/A,0.048,18.4,#N/A,100,10509
2022-10-04 18:00,0.092,28.2,#N/A,0.048,18.5,#N/A,100,10526
2022-10-04 19:00,0.092,19.4,#N/A,0.047,16.9,#N/A,100,10529
2022-10-04 20:00,0.093,16.3,#N/A,0.047,15.6,#N/A,100,10520
2022-10-04 21:00,0.094,15,#N/A,0.047,14.9,#N/A,100,10513
2022-10-04 22:00,0.096,14.3,#N/A,0.046,14.6,#N/A,100,10500
2022-10-04 23:00,0.098,13.4,#N/A,0.046,13.9,#N/A,100,10493
2022-10-05 0:00,0.096,12.8,#N/A,0.046,13.4,#N/A,100,10483
2022-10-05 1:00,0.097,12.4,#N/A,0.046,13.1,#N/A,100,10472
2022-10-05 2:00,0.096,12,#N/A,0.046,12.8,#N/A,100,10460
2022-10-05 3:00,0.097,11.8,#N/A,0.046,12.5,#N/A,100,10451
2022-10-05 4:00,0.097,10.8,#N/A,0.045,12,#N/A,100,10446
2022-10-05 5:00,0.097,10.2,#N/A,0.045,11.6,#N/A,100,10435
2022-10-05 6:00,0.097,9.7,#N/A,0.045,11.2,#N/A,100,10425
2022-10-05 7:00,0.098,9.2,#N/A,0.045,10.8,#N/A,100,10414
2022-10-05 8:00,0.098,8.9,#N/A,0.045,10.6,#N/A,100,10410
2022-10-05 9:00,0.097,9,#N/A,0.045,10.5,#N/A,100,10396
2022-10-05 10:00,0.098,9.8,#N/A,0.044,10.9,#N/A,100,10391
2022-10-05 11:00,0.098,10.3,#N/A,0.044,11.4,#N/A,100,10380
2022-10-05 12:00,0.098,13.1,#N/A,0.035,13,#N/A,100,10366
2022-10-05 13:00,0.088,15.8,#N/A,0.033,13.8,#N/A,100,10385
2022-10-05 14:00,0.086,15.9,#N/A,0.032,13.9,#N/A,100,10398
2022-10-05 15:00,0.084,21,#N/A,0.032,14.8,#N/A,100,10411
2022-10-05 16:00,0.08,25.9,#N/A,0.031,15.8,#N/A,100,10432
2022-10-05 17:00,0.079,24.4,#N/A,0.03,16.1,#N/A,100,10444
2022-10-05 18:00,0.079,18.5,#N/A,0.028,15.4,#N/A,100,10451
2022-10-05 19:00,0.082,16.2,#N/A,0.028,14.8,#N/A,100,10452
2022-10-05 20:00,0.083,14.8,#N/A,0.028,14.1,#N/A,100,10446
2022-10-05 21:00,0.085,13.3,#N/A,0.028,13.4,#N/A,100,10439
2022-10-05 22:00,0.085,13.2,#N/A,0.028,12.9,#N/A,100,10439
2022-10-05 23:00,0.086,12.3,#N/A,0.028,12.3,#N/A,100,10431
2022-10-06 0:00,0.086,10.8,#N/A,0.028,11.5,#N/A,100,10423
2022-10-06 1:00,0.087,9.4,#N/A,0.028,10.8,#N/A,100,10410
2022-10-06 2:00,0.088,8.6,#N/A,0.028,10.1,#N/A,100,10402
2022-10-06 3:00,0.088,7.6,#N/A,0.028,9.3,#N/A,100,10392
2022-10-06 4:00,0.088,7.1,#N/A,0.029,8.9,#N/A,100,10381
2022-10-06 5:00,0.088,6.7,#N/A,0.029,8.6,#N/A,100,10370
2022-10-06 6:00,0.089,6.3,#N/A,0.029,8.4,#N/A,100,10360
2022-10-06 7:00,0.089,6,#N/A,0.029,8.1,#N/A,100,10351
2022-10-06 8:00,0.089,5.8,#N/A,0.029,7.9,#N/A,100,10341
2022-10-06 9:00,0.09,5.9,#N/A,0.029,7.8,#N/A,100,10333
2022-10-06 10:00,0.09,6.4,#N/A,0.029,8.2,#N/A,100,10324
2022-10-06 11:00,0.09,7.4,#N/A,0.028,8.8,#N/A,100,10319
2022-10-06 12:00,0.089,9.7,#N/A,0.028,10,#N/A,100,10324
2022-10-06 13:00,0.087,13,#N/A,0.027,11.7,#N/A,100,10344
2022-10-06 14:00,0.084,16.3,#N/A,0.026,13,#N/A,100,10373
2022-10-06 15:00,0.08,20.4,#N/A,0.025,14.9,#N/A,100,10400
2022-10-06 16:00,0.076,24.1,#N/A,0.023,16.2,#N/A,100,10423
2022-10-06 17:00,0.074,24.4,#N/A,0.022,16.5,#N/A,100,10439
2022-10-06 18:00,0.073,22.7,#N/A,0.021,16.4,#N/A,100,10452
2022-10-06 19:00,0.074,16.4,#N/A,0.02,14.6,#N/A,100,10455
2022-10-06 20:00,0.077,13.4,#N/A,0.02,13.1,#N/A,100,10450
2022-10-06 21:00,0.08,11.8,#N/A,0.02,12.1,#N/A,100,10445
2022-10-06 22:00,0.081,10.6,#N/A,0.02,11.5,#N/A,100,10434
2022-10-06 23:00,0.082,9.8,#N/A,0.02,11.1,#N/A,100,10426
2022-10-07 0:00,0.082,9.3,#N/A,0.02,10.7,#N/A,100,10416
2022-10-07 1:00,0.083,8.9,#N/A,0.021,10.3,#N/A,100,10410
2022-10-07 2:00,0.083,8.4,#N/A,0.02,10,#N/A,100,10396
2022-10-07 3:00,0.083,7.9,#N/A,0.021,9.6,#N/A,100,10389
2022-10-07 4:00,0.083,7.5,#N/A,0.021,9.3,#N/A,100,10380
2022-10-07 5:00,0.083,7.2,#N/A,0.021,9,#N/A,100,10370
2022-10-07 6:00,0.083,6.9,#N/A,0.021,8.8,#N/A,100,10362
2022-10-07 7:00,0.084,6.5,#N/A,0.021,8.5,#N/A,100,10354
2022-10-07 8:00,0.084,6.2,#N/A,0.021,8.3,#N/A,100,10346
2022-10-07 9:00,0.084,6.2,#N/A,0.021,8.1,#N/A,100,10336
2022-10-07 10:00,0.085,6.4,#N/A,0.021,8.2,#N/A,100,10332
2022-10-07 11:00,0.085,7.2,#N/A,0.02,8.8,#N/A,100,10325
2022-10-07 12:00,0.085,9.7,#N/A,0.02,10.3,#N/A,100,10332
2022-10-07 13:00,0.082,12.8,#N/A,0.02,12,#N/A,100,10353
2022-10-07 14:00,0.079,16.6,#N/A,0.019,13.2,#N/A,100,10381
2022-10-07 15:00,0.075,22.7,#N/A,0.018,14.8,#N/A,100,10416
2022-10-07 16:00,0.071,29.1,#N/A,0.017,15.5,#N/A,100,10449
2022-10-07 17:00,0.068,28.3,#N/A,0.016,15.9,#N/A,100,10472
2022-10-07 18:00,0.066,23.9,#N/A,0.015,16,#N/A,100,10480
2022-10-07 19:00,0.068,16.4,#N/A,0.015,14.6,#N/A,100,10481
2022-10-07 20:00,0.072,13.7,#N/A,0.014,13.4,#N/A,100,10473
2022-10-07 21:00,0.074,12.3,#N/A,0.014,12.6,#N/A,100,10465
2022-10-07 22:00,0.076,11.2,#N/A,0.014,12,#N/A,100,10455
2022-10-07 23:00,0.076,10.4,#N/A,0.015,11.5,#N/A,100,10446
2022-10-08 0:00,0.077,9.7,#N/A,0.015,11.1,#N/A,100,10435
2022-10-08 1:00,0.077,9.2,#N/A,0.015,10.7,#N/A,100,10427
2022-10-08 2:00,0.078,8.7,#N/A,0.015,10.2,#N/A,100,10418
2022-10-08 3:00,0.078,8.1,#N/A,0.015,9.8,#N/A,100,10410
2022-10-08 4:00,0.078,7.8,#N/A,0.014,9.5,#N/A,100,10398
